Statement,Label
"Says Saudi Arabia, a U.S. ally, has paid to export throughout the world Wahhabism -- an extreme form of Islam that basically teaches Americans are the devil.",TRUE
Bill Clinton presided over the biggest expansion of the American economy since World War II.,TRUE
"When they passed Obamacare, they put a bailout fund in Obamacare. We led the effort and wiped out that bailout fund.",FALSE
David Dewhurst has never once cut one penny from the state budget.,FALSE
Wisconsin Gov. Scott Walkers move to limit collective bargaining rights has led to riots at the Capitol -- Its like Cairo has moved to Madison these days.,FALSE
An amendment inserted by lawmakers into the state budget exempts scientific researchers from all state animal cruelty laws.,TRUE
Its illegal for a state to say were simply going to cut off (union contract) negotiations. Theres a legal requirement that you are involved in good faith bargaining.,TRUE
In Rhode Island there are 150 different pension plans for public workers.,TRUE
Dave Brat worked on Democrat Gov. Tim Kaines Council of Economic Advisors while Kaine tried to raise our taxes by over $1 billion.,TRUE
"Women still do not get paid as much as men, even for the same work, period.",TRUE
"Says Hillary Clinton and millennials have the same positions on climate change, abortion rights, immigration reform, gay rights and college affordability. Donald Trump doesnt.",TRUE
Says Donald Trump has a long history of exporting jobs overseas.,TRUE
"Scott Walker to cut $300 million from universities, spend $500 million on a pro basketball stadium.",TRUE
A defense bill includes language that would require military hospitals to provide abortions on demand.,FALSE
Says Gov. Scott Walkers repeal of a 2009 law has left Wisconsin as one of five states without an equal pay law protecting women from gender discrimination in their paycheck.,FALSE
Says New Jerseys prison system is 61 percent African-American even though our state is just 13 percent black.,TRUE
We are the only major country on Earth that doesnt guarantee health care to all people as a right.,TRUE
"Do you know that, statistically, when you take the SAT a second time, one third of the people that take the SAT, even if theyve been studying, will get a lower score than they did the first time around?",TRUE
"On HealthCare.Gov, Texan Mark Sullivan found a good health insurance plan that includes dental, for less than $80 a month.",FALSE
"Sen. Obama has declared, and repeatedly reaffirmed his intention to meet the president of Iran without any preconditions.",TRUE
We see a quarter-billion dollars in a pension fund that needs to be funded at $1.2 billion.,TRUE
I'm proud to have had a 100 percent pro-life voting record.,TRUE
Americans are 20 times as likely to die from gun violence as citizens of other civilized countries.,TRUE
Says a Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.,FALSE
There is more oil produced at home than we buy from the rest of the world the first time thats happened in nearly 20 years.,TRUE
To vote in Mexico every eligible Mexican citizen has to have a tamper-proof photo-ID card with a thumbprint and an embossed hologram.,TRUE
Theres a mosque inside of the Pentagon.,FALSE
"I would love to see us have in this country what I helped lead in Arkansas...Amendment 65 (which) says that we believe life begins at conception, and that we ought to do everything in the world possible to protect it until its natural conclusion.",FALSE
"If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.",FALSE
"Domestic violence is seen as a pre-existing health condition and women had to pay 50 percent more for health care because of gender ratings, but under Obamacare, all of that is over.",TRUE
Says Austin is the largest city in the U.S. without nonstop flights to Europe.,FALSE
On Common Core education standards,TRUE
We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.,TRUE
"Says (t)his 12 year council Seat-warmer has never chaired, vice chaired, or led a single Council committee meeting.",FALSE
On running for the U.S. Senate as an independent.,TRUE
"Since 1900, six (U.S. Supreme Court) justices have been confirmed during election years, including Justice Anthony Kennedy, who was confirmed in the final year of the Reagan Administration.",TRUE
Candidate for governor Roy Barnes has been fighting hard to let illegal immigrants vote.,FALSE
"Workers in the United States are making less than they were almost 20 years ago, and yet they are working harder.",FALSE
Rick Perry accepted more stimulus funds than any other governor except the governors of California and New York.,TRUE
90 percent of all pain medications are prescribed in the United States.,TRUE
"Our state economic development agency under Walker, WEDC, actually isnt even using the funds that are appropriated to it.",TRUE
Says the Beaumont school districts superintendent is the highest-paid in the state.,TRUE
"A violent felon can buy (a gun) over the Internet with no background check, no questions asked.",TRUE
Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars.,FALSE
"The United States accounted for 26 percent of worldwide military spending during the Cold War, but now accounts for 41 percent.",TRUE
"Mathematically, the White Sox can still get in the playoffs.",TRUE
Congress secured special Obamacare rules to prevent their healthcare costs from rising.,TRUE
"Since Rick Perry became governor, poverty rates in Texas increased from 15.1% to 17.5% which is higher than the national average.",TRUE
"Since the time of the Civil War, weve made a distinction in this country between the availability and the ability to access for people who were in the military, versus the rest of us, to vote.",TRUE
Says his campaign has released his past tax returns.,FALSE
"As a result of Chris Sununus vote against a Planned Parenthood contract, nearly 3,000 fewer women and families statewide accessed health care for birth control, cancer screenings and annual exams.",FALSE
Says a majority of Americans -- and Republicans -- support his approach for deficit reduction.,TRUE
The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from.,FALSE
Says she voted against the Medicare Part D prescription drug program because it was unfunded.,FALSE
"I just talked about guns. I told you what my position was, and what I did as governor, the fact that I received the endorsement of the NRA.",FALSE
